product_id,category,brand,is_amazon_owned
2516,Home,Anderson-Davis,True
2517,Electronics,"Marsh, Patel and Soto",False
2518,Electronics,Allen and Sons,False
2519,Books,Carson Ltd,True
2520,Home,Obrien Group,False
2521,Home,Miller Inc,True
2522,Home,"Rojas, Smith and Smith",False
2523,Home,Cruz-Scott,True
2524,Books,"Patterson, Mccall and Coffey",False
2525,Fashion,"Elliott, Murray and Thomas",False
2526,Fashion,"Tucker, Molina and Gonzalez",True
2527,Electronics,Garcia-Kramer,False
2528,Fashion,"Strickland, Flores and Shaw",True
2529,Home,Powell PLC,True
2530,Home,Tapia Group,False
2531,Fashion,"Knox, Holden and Christensen",True
2532,Fashion,"Smith, Salas and Lopez",True
2533,Fashion,Hood-Monroe,True
2534,Books,"Guzman, Oneal and Harris",True
2535,Books,"Gonzalez, Hammond and Coleman",False
2536,Electronics,Watts-Dodson,True
2537,Home,Ellis LLC,True
2538,Electronics,Simmons-Garcia,False
2539,Home,Edwards-Ball,False
2540,Electronics,"Henderson, Cruz and Stevens",True
2541,Electronics,Mckinney-Davis,False
2542,Home,Oliver LLC,False
2543,Fashion,Reeves Inc,False
2544,Fashion,James-Vaughan,True
2545,Fashion,Howard-Andrews,True
2546,Fashion,Coleman-Sims,False
2547,Electronics,"Bolton, Weaver and Lewis",True
2548,Electronics,Duarte PLC,True
2549,Electronics,Schroeder-Boyer,True
2550,Fashion,Mack-Thomas,True
2551,Home,Frey-Reed,False
2552,Home,"Gomez, Smith and Bowman",False
2553,Fashion,French-Adams,True
2554,Home,Lewis Inc,True
2555,Books,Moore and Sons,False
2556,Electronics,"Miller, Lopez and Hogan",False
2557,Home,"Morris, Dunn and Houston",True
2558,Fashion,Burns-Gibson,False
2559,Books,Owens Ltd,True
2560,Fashion,Santiago-Morris,False
2561,Electronics,Hall Inc,False
2562,Books,Price and Sons,False
2563,Books,Montgomery-Keller,False
2564,Fashion,Ramirez-Jones,False
2565,Books,"Rhodes, Miller and Delgado",False
2566,Home,Allen PLC,True
2567,Electronics,Smith Inc,True
2568,Home,Kelley LLC,True
2569,Books,"Castaneda, Roberts and Miller",False
2570,Home,"Perez, Brown and Green",False
2571,Books,"West, Myers and Hudson",True
2572,Books,"Henderson, Webb and Miller",False
2573,Fashion,"Crawford, Wilson and Johnson",True
2574,Books,Smith Inc,True
2575,Electronics,Chen-Lee,False
2576,Electronics,"Lucas, Jennings and Barrett",True
2577,Home,"Smith, Powers and May",False
2578,Home,Lopez-Peters,True
2579,Home,Holland-Zimmerman,True
2580,Fashion,Cooper-Cook,True
2581,Electronics,"Harrison, Porter and Reid",True
2582,Fashion,Davis-Williams,False
2583,Electronics,"Roberts, Jackson and Martinez",False
2584,Fashion,"Barnes, Marquez and Becker",True
2585,Home,Schneider-Simmons,True
2586,Fashion,Garcia-Ramirez,True
2587,Fashion,"Bates, Jordan and Romero",True
2588,Home,Stewart PLC,True
2589,Fashion,Alexander-Thompson,True
2590,Books,"Nixon, Williams and Hill",True
2591,Books,"Gardner, Proctor and Wilson",False
2592,Books,Cole-Buchanan,False
2593,Home,Hernandez-Pacheco,False
2594,Books,"Abbott, Rodriguez and Orozco",True
2595,Books,Larsen-Raymond,True
2596,Electronics,Cook-Dalton,False
2597,Electronics,"Wagner, Rose and Rhodes",True
2598,Electronics,"Spears, Morrison and Golden",False
2599,Books,Cross-Martinez,False
2600,Fashion,"Gallegos, Castaneda and Dudley",True
2601,Electronics,Payne-Peterson,True
2602,Books,Haynes-Miller,True
2603,Home,"Campbell, Garza and Carter",False
2604,Books,"Mayer, Robinson and Gilmore",True
2605,Fashion,"Mills, Robles and Moreno",False
2606,Home,Lawson-Price,True
2607,Fashion,Garcia-Kim,False
2608,Fashion,"Gonzalez, Riddle and Gonzalez",False
2609,Home,Spencer PLC,False
2610,Books,Pope LLC,True
2611,Books,Olson-Wright,True
2612,Home,Moreno Group,False
2613,Books,"Santos, Bates and Jennings",False
2614,Electronics,Turner Group,True
2615,Home,"Butler, Friedman and Evans",False
2616,Electronics,Wells-Dennis,True
2617,Books,Ayala Ltd,False
2618,Home,Donaldson-Boyd,False
2619,Electronics,"Vaughn, Martinez and Bryan",True
2620,Fashion,Pearson Ltd,False
2621,Home,"Peters, Evans and Perez",False
2622,Fashion,Williams-Trujillo,False
2623,Home,"Higgins, Hunt and Chandler",True
2624,Books,"Lee, Evans and Morrow",True
2625,Books,"Hines, Gonzalez and Wells",False
2626,Books,Murray and Sons,True
2627,Home,Reeves Inc,False
2628,Books,Mullen PLC,False
2629,Electronics,"Barajas, Cummings and Glenn",True
2630,Electronics,York PLC,False
2631,Electronics,Johnson-Page,True
2632,Books,Wagner Inc,False
2633,Fashion,Madden-Thomas,False
2634,Books,Gonzalez-Watkins,False
2635,Home,Fields Inc,False
2636,Books,Griffin LLC,False
2637,Home,Velez Ltd,True
2638,Books,"Warren, Lee and Martin",True
2639,Fashion,Smith Group,True
2640,Electronics,"Romero, Mendoza and Charles",False
2641,Books,Herrera Ltd,False
2642,Home,Johnson LLC,False
2643,Electronics,"Porter, Myers and Wood",True
2644,Home,"Ayala, Leach and Lawson",False
2645,Home,"Williams, Mckinney and Vance",False
2646,Books,Brown LLC,False
2647,Electronics,Hood-Fisher,False
2648,Electronics,Garcia-Butler,False
2649,Books,"Kelly, Perry and Maynard",True
2650,Home,Ferguson-Smith,False
2651,Home,Smith-Hubbard,True
2652,Electronics,Ferguson-Wallace,True
2653,Electronics,"Hughes, Williams and Johnson",False
2654,Fashion,Rios PLC,True
2655,Home,"Soto, Harris and Shepard",True
2656,Fashion,"Patterson, Mitchell and Barrett",False
2657,Fashion,"Watson, Gonzalez and Howell",False
2658,Fashion,"Evans, Hopkins and Walker",True
2659,Fashion,Ramsey PLC,False
2660,Books,"Lam, Ramirez and Adams",False
2661,Fashion,"Gardner, Johnson and Pruitt",False
2662,Electronics,"Nguyen, Webb and Meyer",False
2663,Home,"Roth, Daniels and Petty",False
2664,Fashion,Guzman Ltd,False
2665,Electronics,Barnes and Sons,False
2666,Books,Wilson-Mitchell,False
2667,Home,Berry Ltd,False
2668,Home,Taylor LLC,True
2669,Books,Johnson Ltd,False
2670,Fashion,Flores-Delgado,False
2671,Fashion,Harris Inc,False
2672,Home,Jackson-Williams,True
2673,Fashion,"Huff, Bauer and Daugherty",True
2674,Electronics,"Adams, Dean and Webb",True
2675,Fashion,Barker Group,True
2676,Home,"Harmon, Reed and Arroyo",True
2677,Electronics,"Tran, Burke and Murray",False
2678,Home,Donaldson-Scott,False
2679,Electronics,Collins-Cobb,False
2680,Fashion,Nunez and Sons,False
2681,Home,"Salazar, Romero and Aguirre",True
2682,Electronics,Rivera-Church,True
2683,Home,Ballard-Mckee,False
2684,Books,Floyd-Thompson,True
2685,Books,"Foster, King and Parks",False
2686,Fashion,"Anderson, Freeman and Kelly",False
2687,Fashion,Stewart-Clark,False
2688,Electronics,Branch-Clark,True
2689,Fashion,"Tanner, Thompson and Jones",True
2690,Electronics,"Kim, Morrow and Clark",False
2691,Books,"Lewis, Bush and Forbes",True
2692,Fashion,"Newman, Morris and Lopez",True
2693,Home,Neal Group,True
2694,Books,Frederick Ltd,False
2695,Electronics,Mcfarland Ltd,False
2696,Books,Tran Group,True
2697,Home,"Turner, Sutton and Harvey",False
2698,Home,"Morrison, Johnson and Fletcher",False
2699,Fashion,Martin-Wright,True
2700,Books,Manning LLC,False
2701,Home,"Lawrence, Cook and Williams",True
2702,Electronics,"Dudley, Taylor and Randolph",True
2703,Electronics,Cooper-Hunt,True
2704,Electronics,Hill Inc,False
2705,Books,Pratt Inc,False
2706,Electronics,Wilson Ltd,False
2707,Electronics,"Wells, Sanchez and Wilson",False
2708,Fashion,"Woods, Jenkins and Martin",True
2709,Fashion,Watson and Sons,True
2710,Home,"Eaton, Moore and Mitchell",True
2711,Books,Watkins LLC,False
2712,Electronics,Larson and Sons,False
2713,Books,"Howell, Buck and Vaughn",True
2714,Books,"Anderson, Miranda and Jackson",True
2715,Home,"Mccoy, Reynolds and Strickland",False
2716,Home,"Shah, Reynolds and Rodriguez",True
2717,Electronics,Miller Ltd,False
2718,Fashion,"Harrington, Hamilton and Hawkins",False
2719,Fashion,"Campos, Moss and Macdonald",True
2720,Electronics,"Simmons, Butler and Lee",False
2721,Electronics,"Allen, Fisher and Edwards",False
2722,Fashion,Davis-Hunt,True
2723,Electronics,"Beasley, Bradshaw and Gordon",False
2724,Books,Graham Ltd,True
2725,Fashion,Anthony LLC,True
2726,Books,Lane PLC,False
2727,Home,"Bell, Lowe and Cox",True
2728,Books,Harding-Moore,False
2729,Home,Wong Group,True
2730,Books,Diaz Group,True
2731,Electronics,Garcia and Sons,False
2732,Books,Vaughn-Davis,False
2733,Books,Smith-Daniel,True
2734,Electronics,"Hayes, Hansen and Clark",True
2735,Electronics,Nelson LLC,True
2736,Fashion,"Castillo, Tate and Gutierrez",True
2737,Home,"Hunter, Smith and Davis",True
2738,Fashion,Fischer-Mcneil,True
2739,Fashion,"Cuevas, Doyle and Gallagher",False
2740,Fashion,"Kennedy, Russo and Holland",True
2741,Fashion,Luna and Sons,False
2742,Books,Daugherty Inc,False
2743,Electronics,"Gomez, Hanson and Bowers",False
2744,Home,Cook-Nelson,True
2745,Books,Baker-Warren,True
2746,Fashion,Harrison Inc,False
2747,Home,Perez-Fleming,False
2748,Home,Miller PLC,False
2749,Electronics,Mack Ltd,False
2750,Electronics,Horton LLC,True
2751,Books,"Hawkins, Lester and West",True
2752,Books,Nguyen-Moyer,False
2753,Home,Goodwin-Reynolds,False
2754,Fashion,York PLC,False
2755,Fashion,Hughes Inc,True
2756,Books,"Kelley, Solomon and Murray",True
2757,Fashion,"Rivas, Hamilton and Lewis",True
2758,Home,Thompson-Henry,False
2759,Electronics,Lopez-Bell,False
2760,Electronics,Stephenson-Green,False
2761,Books,White-Terry,False
2762,Electronics,"Russell, Rose and Collins",True
2763,Fashion,"Schneider, Miller and Ferguson",False
2764,Home,Nelson-Ruiz,False
2765,Home,Wade-Moore,True
2766,Electronics,Todd PLC,False
2767,Fashion,Hines-Armstrong,False
2768,Books,"Wallace, Ross and Clark",True
2769,Fashion,Ortiz-Riley,False
2770,Books,Mccullough Group,True
2771,Home,"Estrada, Schultz and Miller",True
2772,Fashion,Jordan-Jones,False
2773,Books,"Ayala, Johnson and Brown",True
2774,Fashion,"Mayo, Mcdonald and Rodriguez",False
2775,Fashion,Maldonado-Gamble,False
2776,Books,Martin LLC,False
2777,Home,Serrano PLC,False
2778,Electronics,Mcknight Ltd,False
2779,Home,Scott-Norman,True
2780,Electronics,Figueroa-Ellis,True
2781,Books,Daugherty-Davis,False
2782,Books,Willis-Anderson,True
2783,Fashion,"Woods, Barber and Brown",True
2784,Books,Soto PLC,False
2785,Electronics,Johnson-Williams,True
2786,Electronics,"Brown, Allen and Coleman",False
2787,Home,Hobbs and Sons,True
2788,Fashion,Leach and Sons,False
2789,Fashion,Mitchell Group,False
2790,Fashion,Campbell Ltd,True
2791,Books,"Walsh, Banks and Brown",False
2792,Fashion,King Ltd,True
2793,Fashion,Stephens-Warner,True
2794,Home,"Myers, Richardson and Johnson",True
2795,Home,Michael and Sons,True
2796,Books,Glover Ltd,False
2797,Books,"Mills, Salazar and Johnson",False
2798,Electronics,Luna-Oconnell,False
2799,Books,Dougherty Inc,False
2800,Books,Chambers-Sanchez,True
2801,Fashion,Stein-George,False
2802,Home,Wall-Li,True
2803,Books,"Conner, Jackson and Gardner",False
2804,Electronics,"Vasquez, Barrett and Ramsey",False
2805,Fashion,Edwards and Sons,True
2806,Home,"Clark, Moore and Lang",True
2807,Fashion,Martin LLC,True
2808,Books,Rivas PLC,True
2809,Books,Harris and Sons,True
2810,Home,Singleton-Liu,True
2811,Books,Mcdaniel-Munoz,False
2812,Books,"Hayden, Soto and Underwood",False
2813,Electronics,Flores-Horton,True
2814,Books,Booth-Cox,False
2815,Books,Hart-Richardson,False
2816,Fashion,"Clarke, Reynolds and Mcgee",True
2817,Electronics,Roberts-Navarro,True
2818,Fashion,"Perkins, Nixon and Beard",True
2819,Books,Baker Group,False
2820,Electronics,Cross-Oconnell,True
2821,Books,"Watts, Sanchez and Good",True
2822,Home,Edwards PLC,False
2823,Electronics,Smith-Stone,True
2824,Electronics,"Douglas, Richardson and Powell",True
2825,Fashion,Lucas-Kelley,False
2826,Electronics,Cole-Schroeder,False
2827,Fashion,Mendoza-Reeves,True
2828,Fashion,Maxwell Group,False
2829,Home,Lopez-Hernandez,False
2830,Fashion,"Bailey, Barnes and Fletcher",False
2831,Fashion,Houston LLC,True
2832,Fashion,Hansen-Heath,False
2833,Home,"Brandt, Castro and Herrera",False
2834,Home,"Weaver, Brown and Noble",True
2835,Books,Norris Inc,False
2836,Fashion,"Johnson, Wilcox and Gilbert",True
2837,Fashion,Mendez-Smith,False
2838,Fashion,Rodriguez PLC,True
2839,Home,Reynolds-Smith,True
2840,Books,"Henderson, Obrien and Owens",True
2841,Electronics,Mitchell-Allen,False
2842,Electronics,Robinson Group,False
2843,Electronics,Meyers-Riley,True
2844,Electronics,Harper LLC,True
2845,Home,Hill LLC,True
2846,Fashion,Conner Group,True
2847,Books,Barnett-Johnson,True
2848,Books,Hodges PLC,True
2849,Home,Sullivan-Fuller,False
2850,Home,Mckay Ltd,True
2851,Fashion,Lopez-Fields,False
2852,Home,Burton-Warner,False
2853,Fashion,Peterson Inc,False
2854,Books,"Levine, Ryan and Johnson",True
2855,Fashion,Daniels Inc,False
2856,Fashion,Vega Group,True
2857,Fashion,"Gallagher, Smith and Brown",True
2858,Home,"Walker, Jones and Graham",False
2859,Fashion,Lewis-Daniels,True
2860,Home,Jackson-Wheeler,True
2861,Electronics,Oconnell Group,False
2862,Fashion,Nielsen-Chavez,True
2863,Books,Hampton Ltd,False
2864,Home,Wright PLC,True
2865,Electronics,Lee-Simpson,False
2866,Home,Taylor Inc,True
2867,Books,Rogers-Martin,True
2868,Books,Duran-Cochran,True
2869,Home,Strong and Sons,False
2870,Electronics,"Barrett, Mccarthy and Carlson",True
2871,Fashion,Day-Zimmerman,False
2872,Books,"Shaffer, Estrada and Smith",True
2873,Home,Schaefer Group,False
2874,Home,Oconnell LLC,True
2875,Books,Garcia-Walker,False
2876,Home,Smith-Gonzales,False
2877,Electronics,"Johnson, Wilkinson and Bennett",True
2878,Electronics,Kane-Moore,True
2879,Fashion,Lewis Ltd,True
2880,Books,Gibbs Inc,True
2881,Fashion,Vasquez Group,True
2882,Electronics,"Lopez, Mooney and Johnston",False
2883,Books,"Hernandez, Rodriguez and Smith",False
2884,Home,Larsen-Valdez,True
2885,Books,Blake-Jackson,True
2886,Books,"Owens, Barnes and Estrada",False
2887,Electronics,Sanchez-Roach,False
2888,Books,Lowery-Middleton,False
2889,Home,Lee Inc,False
2890,Electronics,Perry-Pacheco,False
2891,Books,Perry-Baxter,False
2892,Books,"Black, Fowler and Wilson",True
2893,Fashion,"Smith, Shepherd and Smith",True
2894,Fashion,Douglas-Walsh,False
2895,Home,Powell-Jones,False
2896,Home,Romero-Mendoza,True
2897,Home,Nguyen and Sons,True
2898,Books,"Stevens, Freeman and Hughes",True
2899,Home,Parker LLC,True
2900,Home,Coleman Group,True
2901,Home,Hancock PLC,True
2902,Books,"Murphy, Phelps and Wiggins",True
2903,Books,Sandoval-Peters,True
2904,Electronics,Bauer-Mills,False
2905,Books,"Jones, Terry and Powers",False
2906,Home,"Davis, Ramos and Hess",False
2907,Fashion,"Fernandez, Butler and Gallegos",True
2908,Fashion,"Morgan, Weber and Peterson",True
2909,Fashion,Miller-Guerra,False
2910,Fashion,Walsh PLC,True
2911,Books,Williams LLC,True
2912,Electronics,Griffith Ltd,True
2913,Fashion,Haley LLC,False
2914,Books,"Hughes, Huber and Elliott",True
2915,Electronics,"Rush, Rodriguez and Harrington",False
2916,Home,"Thompson, Clark and Chavez",True
2917,Electronics,Rodriguez-Boyd,True
2918,Home,Olsen Inc,True
2919,Home,Woodward Group,True
2920,Fashion,"Schaefer, Jackson and Yoder",True
2921,Fashion,Guerrero-Perez,False
2922,Electronics,Davis LLC,True
2923,Home,White-Mcbride,False
2924,Fashion,West PLC,False
2925,Electronics,Smith-Ray,True
2926,Home,"Brown, Watts and French",False
2927,Fashion,Adams LLC,False
2928,Fashion,Smith Ltd,True
2929,Books,"Smith, Tran and Norton",True
2930,Electronics,Smith PLC,False
2931,Fashion,Rodriguez-Taylor,True
2932,Home,"Davis, Brown and Tanner",False
2933,Books,Swanson Ltd,True
2934,Home,"Stevens, Walker and Edwards",False
2935,Fashion,Kemp Inc,True
2936,Fashion,Cross-Baker,False
2937,Home,Love-Avery,True
2938,Books,Rivas-Roberts,False
2939,Fashion,"Salazar, Thompson and Ford",True
2940,Electronics,"Munoz, Taylor and Mccarthy",False
2941,Fashion,"Lamb, Hunt and Moore",False
2942,Home,Farmer-Powell,True
2943,Fashion,Jones-Wells,False
2944,Home,Serrano-Tucker,False
2945,Electronics,Ruiz Inc,False
2946,Electronics,"Stanley, Mendez and Wright",True
2947,Books,"Jones, Blair and Hill",True
2948,Home,Gomez Group,False
2949,Fashion,Wells LLC,True
2950,Home,Calderon-Potter,False
2951,Fashion,"Kennedy, Cook and Mcdaniel",False
2952,Home,"Edwards, Dunn and Vaughan",True
2953,Fashion,Vance-Drake,True
2954,Books,Hester-Nunez,True
2955,Fashion,Thomas Group,False
2956,Books,"Brown, Rich and Gonzalez",False
2957,Books,Baker Ltd,True
2958,Books,Booth-Dixon,True
2959,Books,Graves Ltd,True
2960,Home,Rubio-Williams,False
2961,Fashion,Flores-Eaton,True
2962,Books,"Zamora, Johnson and Anderson",True
2963,Books,Ferguson-Walters,True
2964,Books,"Anderson, Horne and Castro",False
2965,Electronics,Wiggins-Blevins,True
2966,Books,Edwards-Foster,False
2967,Books,Schaefer-Barr,True
2968,Books,Smith and Sons,False
2969,Fashion,Hahn-Pierce,True
2970,Fashion,Lopez and Sons,True
2971,Books,"Lopez, Thomas and Guzman",False
2972,Electronics,Pena PLC,False
2973,Books,"Leon, Calderon and Thompson",True
2974,Books,Dixon-Smith,False
2975,Fashion,Meyer PLC,True
2976,Home,"Barton, Garcia and Martin",True
2977,Books,"Le, Munoz and Benitez",True
2978,Fashion,Reed-Russell,True
2979,Electronics,Brooks-Vazquez,False
2980,Books,Joseph-Freeman,False
2981,Home,"Johnson, Atkins and May",False
2982,Home,"Allen, Boyd and Mccall",False
2983,Home,"Davis, Campbell and Bond",True
2984,Electronics,Rose-Lopez,True
2985,Home,Perry Inc,False
2986,Fashion,"Rocha, Huerta and Beard",True
2987,Books,Baker-Bell,False
2988,Home,Hebert-Robertson,True
2989,Home,"Jones, Fisher and Richards",False
2990,Electronics,Schneider-Pope,False
2991,Electronics,Gonzalez-Martin,False
2992,Fashion,Mitchell-Wilson,False
2993,Electronics,"Ramos, Carter and Thompson",True
2994,Books,"Thomas, Rodriguez and Reynolds",True
2995,Books,"Lewis, Mercado and Sutton",False
2996,Home,Flores-Huffman,False
2997,Home,Sexton Ltd,False
2998,Books,Reese PLC,True
2999,Home,"Valencia, Liu and Padilla",True
3000,Home,"Zuniga, Good and Carpenter",True
3001,Home,Cruz Group,True
3002,Home,Walker Group,False
3003,Fashion,Harris Inc,False
3004,Electronics,Rodriguez Group,True
3005,Home,Smith-Nielsen,False
3006,Fashion,"Simpson, Garcia and Monroe",True
3007,Fashion,Nelson-Harvey,True
3008,Fashion,Vargas PLC,True
3009,Books,"Howe, Russell and Vazquez",False
3010,Fashion,Hunter Group,False
3011,Fashion,Cole Ltd,False
3012,Home,Rowland and Sons,True
3013,Books,"Le, Franklin and Robinson",False
3014,Books,Wilson Group,True
3015,Home,Vargas-Meza,False
3016,Fashion,Kelly-Lawrence,True
3017,Home,Diaz Group,False
3018,Fashion,Fleming-Gonzalez,False
3019,Books,"Holland, Drake and Turner",True
3020,Books,Mata LLC,False
3021,Fashion,Thompson-Roberts,False
3022,Electronics,"Lopez, Mcgee and Gardner",True
3023,Books,Douglas PLC,True
3024,Books,Taylor-Vargas,False
3025,Fashion,Perry PLC,False
3026,Home,Jones and Sons,False
3027,Fashion,"Reed, Mcgrath and Valencia",False
3028,Home,Bradley and Sons,True
3029,Books,"Johnson, Miller and Montgomery",False
3030,Fashion,"Sullivan, Walker and Allen",False
3031,Books,Avery LLC,True
3032,Electronics,Ortiz PLC,False
3033,Fashion,Jones LLC,False
3034,Home,Montes-Burch,False
3035,Electronics,"Stevens, Adams and Lambert",False
3036,Fashion,Miller-Simmons,False
3037,Fashion,Lewis-Mendoza,True
3038,Home,Wagner Group,True
3039,Home,Dennis Ltd,True
3040,Electronics,Rodgers-Rodriguez,False
3041,Home,Sutton-Payne,False
3042,Electronics,Hebert LLC,False
3043,Books,"Richards, Hughes and Black",False
3044,Fashion,"Fernandez, Sanchez and Williams",False
3045,Fashion,Washington LLC,False
3046,Books,"Mueller, Torres and Smith",False
3047,Electronics,Zimmerman and Sons,False
3048,Electronics,"Marquez, Perez and Shannon",False
3049,Fashion,Baker and Sons,False
3050,Books,"Harris, Durham and Rodriguez",True
3051,Fashion,"Bennett, Smith and Rivas",False
3052,Home,Smith-Davis,False
3053,Books,Wells-Gonzalez,False
3054,Fashion,Copeland-Owen,True
3055,Books,Roberts Inc,False
3056,Books,"Manning, Johnson and Gray",False
3057,Electronics,"Richardson, Watson and Alvarado",True
3058,Electronics,"Watkins, Vaughn and Reed",False
3059,Home,Mejia PLC,True
3060,Home,Robinson and Sons,True
3061,Books,"Gonzales, Alvarez and Pratt",True
3062,Fashion,Simpson-Salinas,False
3063,Books,Clark Group,True
3064,Home,Sullivan and Sons,True
3065,Home,Jackson LLC,True
3066,Electronics,"Andrade, Miller and Taylor",False
3067,Electronics,"Humphrey, Bradford and Allen",True
3068,Fashion,Woodard and Sons,True
3069,Electronics,Bishop PLC,True
3070,Home,"Johnson, Carter and Molina",True
3071,Fashion,Morris-Arroyo,True
3072,Electronics,"Stewart, Reid and Kim",True
3073,Home,Castro-Jones,True
3074,Electronics,"Thomas, Phillips and Foster",True
3075,Home,"Miller, Henry and Wright",False
3076,Home,"Martinez, Smith and Monroe",False
3077,Fashion,Jones Inc,True
3078,Home,"Wells, Flores and Alvarado",False
3079,Home,Smith-Fernandez,True
3080,Fashion,"Hayes, Roberts and Allen",False
3081,Fashion,"Jones, Rivera and May",True
3082,Home,Porter-Dennis,False
3083,Home,"Cline, Wright and Nash",False
3084,Home,Martinez LLC,False
3085,Books,"Campbell, Johnson and Christensen",False
3086,Home,"Koch, Lopez and Robbins",True
3087,Books,Hernandez Inc,True
3088,Fashion,Glass Ltd,True
3089,Fashion,Haney-Delgado,False
3090,Books,Romero-Reynolds,False
3091,Electronics,Sanchez Inc,True
3092,Fashion,Harris Ltd,False
3093,Fashion,Wilson and Sons,True
3094,Fashion,Conrad PLC,False
3095,Electronics,Banks-Cruz,True
3096,Electronics,Schultz-Burnett,True
3097,Books,Snyder-Lewis,True
3098,Books,Payne PLC,False
3099,Home,"Stuart, Wilson and Thomas",True
3100,Fashion,"Moore, Moyer and Burgess",False
3101,Fashion,Scott-Snyder,False
3102,Electronics,Williams PLC,False
3103,Books,Davenport-Stewart,True
3104,Fashion,"Graham, Miller and Barnes",False
3105,Fashion,"Murillo, King and Shaw",True
3106,Books,"Melendez, Martin and Manning",True
3107,Fashion,Maddox PLC,True
3108,Fashion,"Schmidt, Hayes and Jennings",True
3109,Books,Stewart Ltd,True
3110,Books,Boyer-Moses,True
3111,Fashion,Hill-Henderson,True
3112,Electronics,"Williams, Thompson and Kaiser",False
3113,Books,Jones-Jordan,True
3114,Electronics,Mays PLC,True
3115,Electronics,"Washington, Tyler and Edwards",True
3116,Fashion,"Johnston, Francis and Heath",True
3117,Books,"Obrien, White and Reid",False
3118,Electronics,Owen-Foster,True
3119,Home,"Warren, Harvey and Martin",False
3120,Home,Humphrey-White,True
3121,Home,"Anderson, Galloway and Chen",False
3122,Home,"Jacobs, Stanley and Johnson",False
3123,Electronics,Gordon PLC,True
3124,Fashion,Grant Inc,False
3125,Home,Flores-Wood,False
3126,Fashion,Clark Ltd,False
3127,Fashion,Hill LLC,False
3128,Fashion,"Garcia, Anderson and Smith",False
3129,Electronics,Conrad PLC,True
3130,Fashion,Brown-Kelly,False
3131,Fashion,Miller-Vargas,True
3132,Fashion,Haney Inc,True
3133,Books,Roth PLC,False
3134,Electronics,"Acosta, Marshall and Walker",False
3135,Home,Phillips and Sons,True
3136,Electronics,Farrell-Johnson,True
3137,Fashion,Ramos PLC,False
3138,Books,Gray Inc,True
3139,Books,Leon-Rodriguez,True
3140,Home,Francis and Sons,True
3141,Electronics,"Duncan, Harris and Riley",True
3142,Books,"Klein, Bryan and Snyder",False
3143,Fashion,Montoya PLC,True
3144,Fashion,Hancock-Cunningham,True
3145,Books,Daniels PLC,False
3146,Home,"Burke, Larsen and Williams",True
3147,Home,Cook-Williams,True
3148,Fashion,Huynh Ltd,False
3149,Books,"Hamilton, Shaw and Aguirre",False
3150,Fashion,"Davis, Grimes and Hunt",True
3151,Home,Knight-Huffman,False
3152,Home,Wall-Day,True
3153,Electronics,Hoffman Group,True
3154,Electronics,Eaton-Mullen,True
3155,Home,Fields-Cabrera,False
3156,Home,"Berry, Curtis and Powell",False
3157,Home,Gardner Inc,False
3158,Fashion,Simmons-Herrera,True
3159,Books,"Francis, Hurley and Klein",False
3160,Electronics,Juarez-Avery,False
3161,Electronics,"Johnson, Trevino and Espinoza",False
3162,Electronics,Munoz-Wagner,True
3163,Fashion,Caldwell-Scott,True
3164,Electronics,"Wilson, Nunez and Turner",False
3165,Books,"Anderson, Ruiz and Weaver",False
3166,Electronics,Rodriguez-Bennett,True
3167,Home,Combs-Rodriguez,False
3168,Fashion,Underwood-Morgan,True
3169,Electronics,"Johnson, Garcia and Green",True
3170,Fashion,"Miller, Anderson and Evans",True
3171,Home,Hawkins Ltd,True
3172,Electronics,Turner PLC,True
3173,Books,Webb-Mullins,True
3174,Electronics,Wilson LLC,True
3175,Fashion,Turner Inc,False
3176,Fashion,Garcia LLC,False
3177,Books,Smith-Wilson,False
3178,Home,Moran-Rodriguez,True
3179,Fashion,"Parker, Pierce and Gonzalez",False
3180,Fashion,"Roberts, Parker and Ayala",False
3181,Electronics,"Mitchell, Mccoy and Ramirez",True
3182,Books,"Bennett, Russell and Cooper",False
3183,Fashion,"Keller, Turner and Acosta",True
3184,Electronics,Mcguire-Burke,True
3185,Fashion,"Gonzalez, Ellis and Nguyen",False
3186,Electronics,"Parks, English and Garcia",False
3187,Books,"Thompson, Clark and Hernandez",False
3188,Books,"Shepherd, Weeks and Brown",True
3189,Electronics,Tate PLC,True
3190,Books,Ochoa-Horn,False
3191,Books,Rodriguez-Pearson,True
3192,Electronics,Ferguson Ltd,True
3193,Fashion,Herman Ltd,False
3194,Home,Garcia-Garcia,False
3195,Fashion,Roberts-Miller,False
3196,Books,"Hayden, Smith and Boyd",False
3197,Books,Caldwell-Harper,True
3198,Electronics,Guerra Inc,True
3199,Home,"Jackson, Mayer and Ross",True
3200,Home,Wilson and Sons,False
3201,Electronics,"Sanders, Hall and Atkins",False
3202,Books,Kidd-Brooks,False
3203,Fashion,Grimes Group,False
3204,Books,Fleming Ltd,True
3205,Books,"Tyler, Brown and Johnson",True
3206,Home,"Benson, Herrera and Sullivan",False
3207,Home,Coleman and Sons,False
3208,Books,Delgado Inc,False
3209,Books,Kaufman-Willis,False
3210,Books,Matthews Inc,False
3211,Home,"Taylor, Thomas and Frazier",False
3212,Books,Carter Ltd,True
3213,Home,Hernandez and Sons,True
3214,Books,Hernandez-Ramos,False
3215,Electronics,"Frazier, Hopkins and Reynolds",False
3216,Books,Ford-Weaver,False
